epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1079.26,1.32953,2.58756,1.59051,0.0008,0.2,0.00051,0.00037,2.73744,12189.4,10.5948,0.000546406,0.000546406,0.000546406
